Loja,Categoria,Sub Categoria,Distância,Nota,Contagem de Votos,Ifood Delivery,Novo,Super Restaurante,Rastreamento,Pedido Mínimo,CNPJ,Cidade,Telefone,CEP,Bairro,Rua,Número,Latitude,Longitude,Segunda-feira,Terça-feira,Quarta-feira,Quinta-feira,Sexta-feira,Sábado,Domingo
Mister Chef,RESTAURANT,Doces & Bolos,3.39,0.0,0,true,true,false,true,20,31548946000110,VOLTA REDONDA,993075495,27267150,Duzentos E Quarenta E Nove,Avenida Manchester,344,-22.529659,-44.128244,11:00:00 - 19:00:00,11:00:00 - 19:00:00,11:00:00 - 19:00:00,11:00:00 - 19:00:00,11:00:00 - 19:00:00,10:00:00 - 17:00:00,12:00:00 - 15:00:00
Doce Sabor,RESTAURANT,Lanches,6.63,0.0,0,true,true,false,true,10,37739667000110,BARRA MANSA,988260691,27310020,Centro,Avenida Argemiro De Paula Coutinho,400,-22.547385,-44.162973,13:00:00 - 20:30:00,13:00:00 - 20:30:00,13:00:00 - 22:00:00,13:00:00 - 20:30:00,13:00:00 - 20:30:00,11:30:00 - 20:30:00,
Bolo De Rolo Madalena,RESTAURANT,Comida Variada,4.33,0.0,0,true,true,false,true,20,29850535000133,VOLTA REDONDA,Sem Número,27253620,São Geraldo,Rua Paissandu,114,-22.517647,-44.087467,,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 15:00:00,11:00:00 - 14:00:00,
Doceria Gostosurinhas,RESTAURANT,Doces & Bolos,6.74,0.0,0,true,true,false,true,10,38392195000135,BARRA MANSA,999357550,27321000,Vila Nova,R. Major Jose Bento Numero,535,-22.534724,-44.177799,,12:00:00 - 17:30:00,12:00:00 - 17:30:00,12:00:00 - 17:30:00,12:00:00 - 17:30:00,,
Sabor D&k,RESTAURANT,Lanches,3.14,0.0,0,true,true,false,true,20,38435823000112,VOLTA REDONDA,40032665,27274200,Siderlândia,Avenida Almirante Adalberto De Barros Nunes,5299,-22.525434,-44.136263,13:00:00 - 23:00:00,13:00:00 - 23:00:00,13:00:00 - 23:00:00,13:00:00 - 23:00:00,13:00:00 - 23:00:00,13:00:00 - 23:00:00,13:00:00 - 23:00:00
Wakame Oriental Food,RESTAURANT,Comida Japonesa,6.63,0.0,0,false,true,false,false,14,37729354000181,VOLTA REDONDA,999549527,27258170,Jardim Belvedere,Rua Bouganville,223,-22.53438,-44.072406,,18:30:00 - 23:00:00,18:30:00 - 23:00:00,18:30:00 - 23:00:00,18:30:00 - 23:00:00,18:30:00 - 23:00:00,
Tai' Na Chapa,RESTAURANT,Carnes,1.25,0.0,0,false,true,false,false,0,37734439000158,VOLTA REDONDA,998250743,27276320,Açude,Rua Quinze,147,-22.495405,-44.13602,11:00:00 - 15:00:00,,,11:00:00 - 15:00:00,11:00:00 - 15:00:00,,18:00:00 - 21:00:00
Jm Doces,RESTAURANT,Doces & Bolos,7.93,0.0,0,true,true,false,true,20,28103897000106,VOLTA REDONDA,998752984,27240010,Vila Rica,Rua Votorantim,7,-22.498148,-44.047522,10:00:00 - 22:00:00,10:00:00 - 22:00:00,10:00:00 - 22:00:00,16:00:00 - 22:00:00,15:00:00 - 23:00:00,10:00:00 - 23:00:00,
Amo Doce,RESTAURANT,Doces & Bolos,0.75,0.0,0,true,true,false,true,20,38306142000154,VOLTA REDONDA,999477365,27275262,Retiro,Avenida Retiro,3133,-22.502047,-44.117944,,,,,,,14:00:00 - 20:00:00
Restaurante Da Lu,RESTAURANT,Comida Brasileira,5.97,0.0,0,true,true,false,true,10,28145689000161,BARRA MANSA,40032665,27325810,Vila Orlandelia,Rua Francisco Alves,111,-22.53975,-44.162849,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,
Prime Burguer,RESTAURANT,Lanches,1.12,5.0,1,true,true,false,true,20,37346352000103,VOLTA REDONDA,40032665,27275320,Jardim Cidade Do Aço,Rua Carajás,160,-22.502384,-44.114243,,18:00:00 - 23:59:00,18:00:00 - 23:59:00,18:00:00 - 23:59:00,18:00:00 - 23:59:00,18:00:00 - 23:59:00,16:00:00 - 23:59:00
La Pizzas,RESTAURANT,Pizza,2.85,0.0,0,false,true,false,false,0,38215585000130,VOLTA REDONDA,998713470,27273510,Siderlândia,Rua Cabo Frio,107,-22.521246,-44.139003,,,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00
Village Pub,RESTAURANT,Comida Brasileira,4.52,0.0,0,true,true,false,true,20,33613598000143,VOLTA REDONDA,40032665,27251260,Jardim Amália,Rua Doutor Miguel Couto,14,-22.510461,-44.082371,,,,19:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00
Empadas Premium,RESTAURANT,Salgados,4.27,0.0,0,true,true,false,true,20,30327801000127,VOLTA REDONDA,998161697,27253125,Monte Castelo,Praça Monte Castelo,57,-22.524104,-44.092912,16:45:00 - 21:45:00,16:45:00 - 21:45:00,16:45:00 - 21:45:00,16:45:00 - 21:45:00,16:45:00 - 21:45:00,,
El Choripan,RESTAURANT,Lanches,5.63,0.0,0,true,true,false,true,20,31509809000177,VOLTA REDONDA,40032665,27210440,Santo Agostinho,Rua Marília,70,-22.491025,-44.070606,11:00:00 - 15:00:00,18:00:00 - 23:00:00,18:00:00 - 23:59:00,11:00:00 - 15:00:00,18:00:00 - 23:59:00,18:00:00 - 23:59:00,11:00:00 - 15:00:00
Conexao Bar E Lanchonete,RESTAURANT,Lanches,1.28,0.0,0,false,true,false,false,15,30464958000102,VOLTA REDONDA,40030053,27274030,Belmonte,Av Pernambuco,301,-22.51012,-44.128885,,17:30:00 - 23:30:00,17:00:00 - 23:15:00,17:00:00 - 23:15:00,17:00:00 - 23:15:00,17:00:00 - 23:15:00,17:00:00 - 23:15:00
Quintal Do Frango Vr,RESTAURANT,Carnes,5.73,0.0,0,false,true,false,false,15,39288024000123,VOLTA REDONDA,992528045,27257040,Siderópolis,Rua Seiscentos E Quarenta E Cinco,199,-22.535651,-44.085022,,,,,,,09:00:00 - 10:00:00
Doceria Pedaços De Amor,RESTAURANT,Doces & Bolos,3.28,0.0,0,true,true,false,true,20,38824506000198,VOLTA REDONDA,40032665,27262570,São Lucas,Rua Fagundes Varela,99,-22.527459,-44.115004,10:00:00 - 17:00:00,10:00:00 - 17:00:00,10:00:00 - 22:30:00,10:00:00 - 17:00:00,10:00:00 - 17:00:00,,
Labogho,RESTAURANT,Lanches,3.21,4.0,1,true,true,false,true,20,39392185000162,VOLTA REDONDA,40032665,27283440,Niteroi,Rua Santa Alzira,48,-22.49769,-44.09341,,,,,11:30:00 - 22:00:00,11:30:00 - 22:00:00,
Quintal Hamburgueria,RESTAURANT,Lanches,1.29,0.0,0,false,true,false,false,0,38194982000172,VOLTA REDONDA,999763065,27276360,Açude,Rua Senhor Miguel De Oliveira,157,-22.496933,-44.136874,,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,
Cantinho Do Frango Assado,RESTAURANT,Comida Brasileira,0.25,0.0,0,false,true,false,false,12,39400507000178,VOLTA REDONDA,33373781,27274530,Retiro,Avenida Retiro,4073,-22.501285,-44.12561,11:00:00 - 15:00:00,10:45:00 - 15:15:00,10:45:00 - 15:00:00,08:00:00 - 22:00:00,08:00:00 - 15:15:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00
Lm Petiscaria,RESTAURANT,Lanches,4.37,0.0,0,false,true,false,false,20,39387135000197,VOLTA REDONDA,40032665,27253620,São Geraldo,Rua Paissandu,80,-22.517734,-44.087065,,19:30:00 - 23:45:00,11:30:00 - 23:30:00,17:45:00 - 23:30:00,17:45:00 - 23:59:00,12:30:00 - 23:59:00,18:00:00 - 23:59:00
Potatos House,RESTAURANT,Lanches,6.37,0.0,0,true,true,false,true,10,38036148000159,BARRA MANSA,999245259,27321360,Vila Coringa,Rua Fortaleza,15,-22.528081,-44.178203,,,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,
Doçuras D'aline,RESTAURANT,Doces & Bolos,7.37,0.0,0,true,true,false,true,20,39470965000183,VOLTA REDONDA,40032665,27259090,Jardim Vila Rica - Tiradentes,Rua Seis,17,-22.539938,-44.06789,11:00:00 - 22:00:00,11:00:00 - 22:00:00,11:00:00 - 22:00:00,09:00:00 - 23:00:00,10:00:00 - 22:00:00,11:00:00 - 22:00:00,11:00:00 - 22:00:00
Burgue Lanches,RESTAURANT,Lanches,6.92,0.0,0,true,true,false,true,20,39528581000174,VOLTA REDONDA,40030053,27286310,Dom Bosco,Rua Afonso Pena,345,-22.47682,-44.06186,,,,18:00:00 - 23:30:00,18:00:00 - 23:30:00,,18:00:00 - 23:30:00
Ish!peto Vr,RESTAURANT,Carnes,3.65,0.0,0,true,true,false,true,20,17063743000103,VOLTA REDONDA,40032665,27261080,Vila Santa Cecília,Rua Cinqüenta E Oito,17,-22.523753,-44.100877,11:00:00 - 15:00:00,19:00:00 - 23:59:00,11:00:00 - 15:00:00,19:00:00 - 23:59:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00
Pop Pop,RESTAURANT,Doces & Bolos,3.59,0.0,0,true,true,false,true,20,39515381000187,VOLTA REDONDA,40032665,27213310,Aterrado,Avenida Sete De Setembro,185,-22.506566,-44.090627,12:00:00 - 22:00:00,12:00:00 - 22:00:00,12:00:00 - 22:00:00,12:00:00 - 22:00:00,12:00:00 - 22:00:00,12:00:00 - 22:00:00,12:00:00 - 23:00:00
Degu's House Burguer,RESTAURANT,Hambúrguer,3.3,0.0,0,false,true,false,false,25,39589787000104,VOLTA REDONDA,999676984,27283200,Niterói,Rua Santa Terezinha,94,-22.49752,-44.092552,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00,19:00:00 - 23:59:00,
Casa Do Hambúrguer,RESTAURANT,Lanches,2.24,0.0,0,false,true,false,false,20,39574220000164,VOLTA REDONDA,992801825,27273560,Siderlândia,Rua Itaboraí,328,-22.516085,-44.136615,,,19:00:00 - 23:45:00,19:00:00 - 23:45:00,19:00:00 - 23:45:00,19:00:00 - 23:45:00,
Bulldog's  Delivery,RESTAURANT,Lanches,1.65,0.0,0,false,true,false,false,14,39620357000108,VOLTA REDONDA,992692965,27274170,Belmonte,Avenida Itajubá,95,-22.508775,-44.136985,,,,19:00:00 - 23:30:00,19:00:00 - 23:30:00,19:00:00 - 23:30:00,19:00:00 - 23:30:00
Dom' Treviso,RESTAURANT,Pizza,0.79,0.0,0,false,true,false,false,29,39639302000140,VOLTA REDONDA,981328611,27274110,Retiro,Avenida Fortaleza,300,-22.504097,-44.130205,,,00:00:00 - 01:00:00,,,,
Picolé Day,RESTAURANT,Açaí,4.42,0.0,0,true,true,false,true,20,39483119000106,VOLTA REDONDA,40032665,27251420,Jardim Amália,Rua Silva Ramos,34,-22.513224,-44.084307,12:00:00 - 23:59:00,11:00:00 - 23:59:00,10:00:00 - 23:59:00,10:00:00 - 23:59:00,10:00:00 - 23:59:00,10:00:00 - 23:59:00,09:30:00 - 23:59:00
Sr. Açaí,RESTAURANT,Açaí,3.06,0.0,0,true,true,false,true,20,39549154000172,VOLTA REDONDA,40032665,27264040,Eucaliptal,Rua Carmem Miranda,34,-22.526819,-44.123384,,14:00:00 - 18:15:00,14:30:00 - 20:30:00,,13:30:00 - 20:30:00,14:30:00 - 17:15:00,
Maria Brigadeiro Vr,RESTAURANT,Doces & Bolos,6.04,0.0,0,false,true,false,false,12,39704688000126,VOLTA REDONDA,998331056,27286440,São Luís,Av Francisco Chrisostomos Torres,1098,-22.477167,-44.070972,,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00,19:00:00 - 23:00:00
Master Sabores,RESTAURANT,Lanches,5.99,0.0,0,false,true,false,false,9,39715707000110,BARRA MANSA,999963424,27336570,Boa Vista Ii,Rua Josué Fernandes,600,-22.553074,-44.11851,18:00:00 - 23:30:00,,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00
Blackout Burguer,RESTAURANT,Lanches,4.95,0.0,0,true,true,false,true,20,39799785000140,VOLTA REDONDA,40032665,27210425,Santo Agostinho,Rua Caviana,131,-22.491263,-44.077233,,,,,,,
Point Da Cris,RESTAURANT,Lanches,2.51,0.0,0,false,true,false,false,15,34914534000145,VOLTA REDONDA,988675951,27281630,Vila Mury,Avenida Das Magnólias,292,-22.497185,-44.100337,11:00:00 - 15:00:00,,,,,,18:00:00 - 19:15:00
Hong Tu Lanches,RESTAURANT,Salgados,3.71,0.0,0,true,true,false,true,20,24273651000113,VOLTA REDONDA,30266515,27253222,Centro,Avenida Amaral Peixoto,389,-22.512778,-44.091606,11:00:00 - 20:00:00,11:00:00 - 20:00:00,11:00:00 - 20:00:00,11:00:00 - 20:00:00,11:00:00 - 20:00:00,11:00:00 - 20:00:00,11:00:00 - 20:00:00
Restaurante Carvalhos,RESTAURANT,Marmita,5.34,0.0,0,false,true,false,false,0,39866055000114,VOLTA REDONDA,999527358,27211670,Santo Agostinho,Rua Mil E Quarenta E Três,68,-22.48518,-44.074998,,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00,11:00:00 - 14:00:00
Açaí E Hot Dogs Da Tay,RESTAURANT,Açaí,3.99,0.0,0,true,true,false,true,20,14403324000185,BARRA MANSA,40032665,27325350,Nossa Senhora Aparecida,Rua Pastor Manoel Rodrigues,605,-22.531053,-44.142919,16:15:00 - 23:59:00,,19:45:00 - 23:59:00,19:45:00 - 23:59:00,19:45:00 - 23:59:00,13:15:00 - 23:59:00,
Família Malta,RESTAURANT,Comida Brasileira,3.41,0.0,0,true,true,false,true,20,11326487000113,VOLTA REDONDA,33500563,27215580,Aterrado,Avenida Paulo De Frontin,885,-22.504917,-44.092056,11:00:00 - 14:15:00,11:00:00 - 14:15:00,11:00:00 - 14:15:00,11:00:00 - 14:15:00,11:00:00 - 14:15:00,11:00:00 - 14:15:00,
Gil Fast Food,RESTAURANT,Lanches,1.62,0.0,0,false,true,false,false,10,39908977000147,VOLTA REDONDA,33390223,27280620,Vila Brasília,Servidão Dois,29,-22.489327,-44.112965,,18:00:00 - 23:30:00,18:00:00 - 23:30:00,11:00:00 - 15:00:00,18:00:00 - 23:30:00,18:00:00 - 23:30:00,11:00:00 - 15:00:00
Minhas Delícias,RESTAURANT,Doces & Bolos,5.61,0.0,0,true,true,false,true,20,39864656000198,VOLTA REDONDA,40032665,27250350,ÁGua Limpa,Rua Crisântemos,315,-22.506579,-44.070651,12:00:00 - 17:30:00,,19:00:00 - 22:45:00,19:00:00 - 22:45:00,19:00:00 - 21:00:00,,14:30:00 - 23:00:00
Sweet Cake,RESTAURANT,Doces & Bolos,6.24,0.0,0,true,true,false,true,10,39964996000190,BARRA MANSA,40032665,27323320,Ano Bom,Rua Bráulio Cunha,23,-22.539357,-44.16716,14:30:00 - 21:30:00,14:30:00 - 21:30:00,14:30:00 - 21:30:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,11:00:00 - 15:00:00
5 Marias,RESTAURANT,Doces & Bolos,2.76,0.0,0,false,true,false,false,0,39954112000117,VOLTA REDONDA,999478819,27281040,Vila Mury,Rua Madame Curie,435,-22.498744,-44.09775,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,
Mineirinha Empadas,RESTAURANT,Salgados,3.41,0.0,0,true,true,false,true,20,30663069000166,VOLTA REDONDA,998441124,27283510,Niterói,Rua São Felipe,92,-22.499264,-44.091403,17:30:00 - 22:00:00,,17:00:00 - 22:00:00,17:00:00 - 22:00:00,15:00:00 - 22:00:00,14:00:00 - 22:00:00,
Conect Goumert Pizza E Frango,RESTAURANT,Comida Brasileira,4.88,0.0,0,false,true,false,false,0,38082284000185,VOLTA REDONDA,999455883,27211830,Volta Grande,Rua Mil E Vinte E Cinco,34,-22.483606,-44.080279,,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,17:45:00 - 23:00:00,18:00:00 - 23:00:00
Lanches Da Alegria,RESTAURANT,Lanches,2.24,0.0,0,false,true,false,false,20,37542916000183,VOLTA REDONDA,998747325,27281590,Vila Mury,Avenida Quinze De Novembro,107,-22.496931,-44.103001,11:00:00 - 15:15:00,19:00:00 - 23:59:00,18:00:00 - 23:59:00,11:00:00 - 15:15:00,11:00:00 - 15:15:00,11:00:00 - 15:15:00,18:00:00 - 23:59:00
Ianne Rocha,RESTAURANT,Cafeteria,3.34,5.0,3,true,true,false,true,20,23262920000183,VOLTA REDONDA,999230909,27215530,Aterrado,Rua Dionéa Andrade Faria,295,-22.501993,-44.092275,17:30:00 - 22:00:00,17:30:00 - 23:30:00,17:30:00 - 22:00:00,17:30:00 - 22:00:00,17:30:00 - 22:00:00,17:30:00 - 22:00:00,
Cake E Arte,RESTAURANT,Doces & Bolos,1.52,0.0,0,true,true,false,true,20,39464261000106,VOLTA REDONDA,40032665,27281260,Retiro,Rua Moçambique,192,-22.496584,-44.110073,,,,,18:00:00 - 22:30:00,13:00:00 - 14:00:00,18:00:00 - 22:30:00
Casa Do Bolo Vovó Zulmira,RESTAURANT,Doces & Bolos,6.97,0.0,0,true,true,false,true,20,37406721000106,VOLTA REDONDA,40032665,27286440,São Luís,Avenida Francisco Chrisostomos Torres,242,-22.473536,-44.062813,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,08:30:00 - 19:00:00,08:00:00 - 13:00:00,
Aninha Lanches.,RESTAURANT,Comida Brasileira,1.42,0.0,0,true,true,false,true,20,39716939000192,VOLTA REDONDA,40032665,27276510,Acude I,Servidão Benedito Dos Santos,1,-22.505193,-44.136864,08:45:00 - 23:59:00,09:15:00 - 23:45:00,10:15:00 - 23:59:00,15:15:00 - 23:00:00,11:00:00 - 23:30:00,18:00:00 - 23:00:00,10:00:00 - 23:59:00
Delícias Lanche,RESTAURANT,Lanches,0.87,0.0,0,false,true,false,false,15,37628858000105,VOLTA REDONDA,998114219,27275810,Jardim Cidade Do Aço,Servidão G-1,202,-22.504817,-44.118605,00:00:00 - 00:15:00,18:00:00 - 23:59:00,00:00:00 - 00:15:00,00:00:00 - 00:15:00,00:00:00 - 00:15:00,11:00:00 - 15:00:00,18:00:00 - 23:59:00
Botteco Gourmet (Drinks E Porções),RESTAURANT,Lanches,2.77,4.6,5,false,true,false,false,20,39972693000110,VOLTA REDONDA,999374503,27275600,Vila Mury,Avenida Almirante Adalberto De Barros Nunes,840,-22.499651,-44.097698,14:00:00 - 23:59:00,14:00:00 - 23:59:00,09:00:00 - 23:59:00,14:00:00 - 23:59:00,14:00:00 - 23:59:00,14:00:00 - 23:59:00,11:00:00 - 23:59:00
Marmitas Da Krys,RESTAURANT,Comida Saudável,2.28,0.0,0,false,true,false,false,0,38182710000152,VOLTA REDONDA,999185552,27281590,Vila Mury,Avenida Quinze De Novembro,219,-22.497778,-44.10252,10:00:00 - 15:00:00,,10:00:00 - 15:00:00,10:00:00 - 15:00:00,10:00:00 - 15:00:00,,
Dellas Burguers,RESTAURANT,Lanches,5.55,0.0,0,false,true,false,false,15,40178157000126,VOLTA REDONDA,998613732,27210510,Santo Agostinho,Rua Porto Velho,50,-22.488978,-44.071842,,18:00:00 - 22:00:00,18:00:00 - 22:00:00,18:00:00 - 22:00:00,18:00:00 - 22:00:00,,
Bar Do Galo,RESTAURANT,Comida Brasileira,4.11,0.0,0,false,true,false,false,13,39582718000179,VOLTA REDONDA,999193827,27211000,Parque Das Ilhas,Rua A,321,-22.48863,-44.086355,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00,11:00:00 - 15:00:00
Doce Isa,RESTAURANT,Doces & Bolos,1.03,0.0,0,true,true,false,true,20,40236922000117,VOLTA REDONDA,40032665,27274070,Retiro,Avenida Goiás,262,-22.508471,-44.123693,12:45:00 - 19:00:00,12:45:00 - 19:00:00,12:45:00 - 18:00:00,12:45:00 - 19:00:00,12:45:00 - 18:00:00,10:00:00 - 14:00:00,
Boca Loka Da Tia Dayse,RESTAURANT,Comida Brasileira,4.84,0.0,0,false,true,false,false,0,37192595000134,VOLTA REDONDA,30254802,27211150,Santo Agostinho,Rua Sargento Paulo Moreira,118,-22.486283,-44.079648,10:30:00 - 14:30:00,10:30:00 - 14:00:00,10:30:00 - 14:30:00,10:30:00 - 14:30:00,10:30:00 - 14:30:00,10:30:00 - 14:30:00,
Cantinho Da Marly,RESTAURANT,Açaí,3.37,0.0,0,true,true,false,true,20,27645223000162,VOLTA REDONDA,999961495,27264140,São Lucas,Avenida São Lucas,674,-22.529563,-44.122224,10:00:00 - 21:00:00,10:00:00 - 21:00:00,10:00:00 - 21:00:00,10:00:00 - 21:00:00,10:00:00 - 21:00:00,10:00:00 - 21:00:00,10:00:00 - 21:00:00
Rafa Lanches,RESTAURANT,Lanches,4.47,0.0,0,false,true,false,false,20,36657894000134,VOLTA REDONDA,31127411,27253123,Monte Castelo,Rua Ghandi,66,-22.521094,-44.088106,18:45:00 - 23:45:00,19:00:00 - 23:30:00,18:45:00 - 23:30:00,18:45:00 - 23:45:00,18:45:00 - 23:45:00,18:45:00 - 23:45:00,18:45:00 - 23:45:00
Sabor Da Fazenda,RESTAURANT,Comida Brasileira,2.44,0.0,0,false,true,false,false,13,22667196000105,VOLTA REDONDA,992894994,27288260,Santa Rita Do Zarur,Rua Campinas,2282,-22.478424,-44.116873,08:00:00 - 15:00:00,08:00:00 - 15:00:00,08:00:00 - 15:00:00,08:00:00 - 15:00:00,08:00:00 - 15:00:00,08:00:00 - 15:00:00,08:00:00 - 15:00:00
Rock Legal 027,RESTAURANT,Lanches,3.54,0.0,0,false,true,false,false,0,40512439000118,VOLTA REDONDA,33383796,27283230,Niterói,Rua São Gabriel,355,-22.498822,-44.090182,18:30:00 - 23:00:00,18:30:00 - 23:00:00,18:30:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00
Renata Cestas,RESTAURANT,Mercado,3.45,0.0,0,false,true,false,false,140,30860751000149,VOLTA REDONDA,998504398,27213200,Aterrado,Nossa Senhora Das Graças,0,-22.50709,-44.092169,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00
Sabor & Cia,RESTAURANT,Comida Brasileira,3.06,0.0,0,true,true,false,true,20,40534697000103,VOLTA REDONDA,40032665,27275262,Nossa Senhora Das Graças,Rua Quinhentos E Sessenta E Dois,158,-22.505778,-44.095713,,,18:00:00 - 23:00:00,,,,
Abu Dhabi,RESTAURANT,Pizza,3.62,0.0,0,false,true,false,false,20,40507324000135,VOLTA REDONDA,999998502,27213240,Aterrado,Rua Luiz Alves Pereira,315,-22.506663,-44.09035,18:30:00 - 23:00:00,18:30:00 - 23:00:00,18:30:00 - 23:00:00,18:30:00 - 23:00:00,18:30:00 - 23:00:00,18:30:00 - 23:00:00,18:30:00 - 23:00:00
Quero Doce Nathy,RESTAURANT,Doces & Bolos,5.91,0.0,0,true,true,false,true,10,22106104000118,BARRA MANSA,40032665,27325760,Vila Orlandelia,Rua Doutor Remy Barbosa Vianna,62,-22.539297,-44.16254,13:00:00 - 21:00:00,13:00:00 - 21:00:00,13:00:00 - 21:00:00,13:00:00 - 21:00:00,13:00:00 - 21:00:00,13:00:00 - 21:00:00,
Kell Doces E Salgados,RESTAURANT,Lanches,0.86,0.0,0,false,true,false,false,0,40618760000181,VOLTA REDONDA,981333337,27274380,Retiro,Rua Teresina,169,-22.503167,-44.131816,13:00:00 - 20:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00,11:00:00 - 15:00:00
Explosão De Sabores,RESTAURANT,Doces & Bolos,5.88,0.0,0,true,true,false,true,20,26329353000123,VOLTA REDONDA,40032665,27210280,Santo Agostinho,Rua Mil E Vinte E Seis,37,-22.487958,-44.068745,,,11:00:00 - 22:00:00,11:00:00 - 22:00:00,11:00:00 - 22:00:00,11:00:00 - 23:00:00,11:00:00 - 21:30:00
Katai Hamburgueria,RESTAURANT,Lanches,3.78,0.0,0,false,true,false,false,15,40686118000130,VOLTA REDONDA,993049153,27264760,Minerlândia,Rua Caxambu,170,-22.533337,-44.122711,00:00:00 - 00:15:00,00:00:00 - 00:15:00,00:00:00 - 00:15:00,00:00:00 - 00:15:00,00:00:00 - 00:15:00,00:00:00 - 03:00:00,19:00:00 - 23:59:00
Churrasquinho Teixeira,RESTAURANT,Carnes,4.66,0.0,0,false,true,false,false,15,39771305000132,VOLTA REDONDA,999929595,27288170,Santa Cruz Ii,Rua Da Torre,10,-22.464503,-44.09909,18:30:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00,17:00:00 - 23:00:00,17:30:00 - 23:00:00,18:00:00 - 23:00:00,18:00:00 - 23:00:00
Melo Doces,RESTAURANT,Doces & Bolos,4.26,0.0,0,true,true,false,true,20,40631923000166,BARRA MANSA,40032665,27332480,Vila Elmira,Rua Osmarino Novais,185,-22.536444,-44.135037,,,,,,,
Amor De Milho,RESTAURANT,Comida Brasileira,4.68,0.0,0,false,true,false,false,15,40704829000190,VOLTA REDONDA,981391613,27211120,Santo Agostinho,Rua Motorista José De Araújo,80,-22.490852,-44.080045,,00:15:00 - 01:30:00,,,,,
Ludo Quest,RESTAURANT,Lanches,3.48,0.0,0,false,true,false,false,15,28791353000176,VOLTA REDONDA,981380010,27213200,Aterrado,Avenida Dezessete De Julho,381,-22.504589,-44.091274,,,,,,15:00:00 - 16:00:00,
Universo Do Açai,RESTAURANT,Açaí,1.68,0.0,0,false,true,false,false,40,40039295000124,VOLTA REDONDA,988256418,27276260,Açude,Rua Bom Pastor,967,-22.501014,-44.140848,11:00:00 - 15:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00,11:00:00 - 23:00:00
Rr Açaí Tia Rafaela,RESTAURANT,Açaí,6.75,5.0,6,true,true,false,true,10,30326021000162,BARRA MANSA,998222875,27321270,Vila Coringa,Rua São João,154,-22.53239,-44.17968,15:00:00 - 18:00:00,15:00:00 - 18:00:00,15:00:00 - 18:00:00,15:00:00 - 18:00:00,15:00:00 - 18:00:00,15:00:00 - 17:30:00,
Fome Zero,RESTAURANT,Lanches,7.89,0.0,0,true,true,false,true,20,40757024000104,VOLTA REDONDA,40032665,27240430,Vila Rica,Rua 1,333,-22.499677,-44.04792,16:30:00 - 23:59:00,16:30:00 - 23:59:00,16:30:00 - 23:59:00,16:30:00 - 23:59:00,16:30:00 - 23:59:00,17:00:00 - 23:59:00,17:00:00 - 23:59:00
